order #,fset #,eset #,gon-f-e,region,sub region,country,lct,segment,sub segment,modality,mct - explore,customer,psi description,psi group,fset main mor,fset value,order init date,aosd,cosd,sosd,rsdd,asdd,missing asdd,fpd,asds,myor shortage,billing terms,aicd,hfs credit status,hfs credit approved date,taskray cosd,modified cosd,ls,ld,lm,eset main mor,inco terms,pjm,eom order status,pmi/owner,customer class,procure date,cdo date,rsds,po/ir,credit status,credit override date,credit approved date,inst,fulfilment model,shippable item flag,eset creation date,customer class new,lead_time_from_ecd_to_cosd,lead_time_from_ecd_to_aosd,lead_time_from_ecd_to_asdd,lead_time_from_ecd_to_asds,lead_time_from_ecd_to_procure_date,modality encoded,country encoded,customer class new encoded,cosd duplicate,aosd duplicate,predicted cosd,confidence interval lower,confidence interval upper,cosd vs aosd (days),outlier,cosd prediction
5396154,1,1,5396154-1-1,EMEA,Eastern Europe,Montenegro,South Eastern Europe,Imaging,CT,CT,Montenegro,PROFESSIONAL DEVELOPMENT GROUP D.O.O.,Discovery RT Gen3 MID BHW,Discovery RT BHW,312141,300000,2023-12-29,2024-03-21,2024-03-25,2024-03-25,2024-03-22,2024-03-21,Fully Shipped,2024-03-04,2024-01-31,No,00_00_00_00_00_00_100,2024-08-29,Not Approved,,,,32,1,42,262113,CIP,"Marczisák, Boróka",Procured Not Cancelled,Ivan Ivanov,VIP-PARTNER PRIVATE,2023-12-29,2023-12-29,2033-08-08,2024-03-12,Credit Approved,,2023-12-29,5396154-Clinical Center of Montenegr-Discovery RT-INST-0380686,STD,Yes,2023-12-29,Indirect,87,83.0,83.0,33.0,0,3,57,2,2024-03-25,2024-03-21,2024-03-24,2024-03-09,2024-04-08,-3.0,No,1. Within 7 Days
5407225,1,1,5407225-1-1,EMEA,MENEAT,Saudi Arabia,Saudi,Imaging,CT,CT,Saudi Central and Eastern,DR. SULAIMAN AL-HABIB MEDICAL SERVICES GROUP COMPANY,Apex80 2.5XT NG2000V S WSO,Revolution Apex 80 CTM,880897,904534,2024-02-05,2024-03-31,2024-02-27,2024-03-26,2024-02-14,2024-03-13,Fully Shipped,2024-02-26,2024-02-19,Yes,00_00_80_00_00_20_00,2024-03-31,Not Approved,,,,10,12,42,880897,DDP,"Khan, Sarah Haider",Procured Not Cancelled,Mohammed Alkiswani,EAGM-PRIVATE,2024-02-12,2024-02-14,2033-08-08,2024-03-02,Credit Approved,2024-02-05,2024-03-13,5407225-HMG (Olaya)-Revolution Ascend-INST-0394615,DISTRIB,Yes,2024-02-05,Direct Private,22,55.0,37.0,14.0,7,3,77,0,2024-02-27,2024-03-31,2024-03-11,2024-02-01,2024-04-19,20.0,No,3. Within 21 Days
5167925,1,1,5167925-1-1,Intercontinental,Japan,Japan,Japan,Imaging,CT,CT,Hokkaido Aomori,SUPERIR ADVANTEC(KK),Revo Maxima 55kW Lite  Hino,Revolution Maxima Hino,148536,228541,2022-03-30,2023-11-07,2023-11-07,2023-11-07,2023-11-02,2023-11-06,Fully Shipped,2023-10-31,2023-10-27,No,00_00_00_00_00_100_00,2023-11-07,Not Approved,,,,2,2,42,148536,CIF,"Tanaka, Kaori",Procured Not Cancelled,Yasunobu Kakizaki,,2022-04-06,2023-08-16,2023-10-31,2023-10-27,Credit Approved,,,5167925-札幌夜間動物病院-Revolution Maxima-INST-0308361,STD,Yes,2022-03-30,Direct Public,587,587.0,586.0,576.0,7,3,44,1,2023-11-07,2023-11-07,2023-11-05,2023-10-14,2023-11-27,2.0,No,1. Within 7 Days
5426076,1,1,5426076-1-1,EMEA,Southern Europe,Portugal,Iberia,Imaging,CT,CT,Portugal HQ,SCM ESPOSENDE,Rev ACT BJ 21 IW BHW,Revolution ACT BHW,142023,142745,2024-03-28,2024-05-31,2024-06-17,2024-06-19,2024-06-11,2024-05-28,Fully Shipped,2024-05-28,2024-04-23,No,10_00_00_00_70_00_20,2024-09-09,Not Approved,,,2024-11-20,32,6,30,142023,DDP,"Salazar, Ana Maria",Procured Not Cancelled,Nuno Carreira,GBL-PRIVATE,2024-04-04,2024-04-05,2033-08-08,2024-05-24,Credit Approved,,2024-04-04,5426076-Scm Esposende-Revolution ACT-INST-0295795,CDO-EOM-IRISO,Yes,2024-03-28,Direct Private,81,64.0,61.0,26.0,7,3,71,0,2024-06-17,2024-05-31,2024-06-07,2024-05-11,2024-07-03,-7.0,No,1. Within 7 Days
5155539,1,1,5155539-1-1,Intercontinental,CAC,Panama,CALA,Imaging,MR,MR,Panama,PROMED SA,3.0T SIGNA ARCHITECT FLO 96CH,Signa Architect 64/96/128,1056358,1473143,2022-03-16,2023-03-28,2023-02-10,2023-02-10,2022-12-15,2022-12-28,Fully Shipped,,2022-12-07,No,00_00_00_100_00_00_00,2023-07-26,Not Approved,,,,0,22,42,1056359,CIF,"Romero, Julian",Procured Not Cancelled,Camilo Duarte,CALA - NET TO DISTRIBUTOR,2022-11-02,2022-11-24,2024-07-25,2022-12-07,Credit Approved,2022-04-14,2022-12-28,5155539-Caja de Seguro Social (Panam-SIGNA Architect 3.0T-INST-0305106,CDO-EOM-IRISO,Yes,2022-02-28,Indirect,347,393.0,303.0,282.0,247,9,67,2,2023-02-10,2023-03-28,2023-02-06,2023-01-08,2023-03-08,50.0,No,4. Greater than 21 Days
5271435,1,2,5271435-1-2,EMEA,Southern Europe,Spain,Iberia,Imaging,MR,CT,Spain Norte,CENTRO CLINICO VETERINARIO INDAUTXU SL,Rev ACT BJ 21 IW BHW,MR CPO ALL REGIONS,352247,460000,2023-01-10,2023-09-15,2023-08-28,2023-08-28,2023-08-22,2023-08-22,Fully Shipped,2023-07-04,2023-07-04,No,100_00_00_00_00_00_00,2023-09-15,Not Approved,,,,32,6,30,134358,DDP,"Salazar, Ana Maria",Procured Not Cancelled,Roberto Prieto,GBL-PRIVATE,2023-01-10,2023-05-22,2024-03-25,2023-08-17,Credit Approved,,2023-02-08,5271435-Centro Clinico Veterinario I-Revolution ACT-INST-0345924,CDO-EOM-IRISO,Yes,2023-01-10,Direct Private,230,248.0,224.0,175.0,0,3,82,0,2023-08-28,2023-09-15,2023-08-20,2023-07-24,2023-09-16,26.0,No,4. Greater than 21 Days
5231860,1,1,5231860-1-1,EMEA,Northern Europe,Sweden,Nordics and Netherlands,Imaging,CT,CT,Sweden,REGION SKÅNE,Apex160 2.5XT NG2000V H WSO,Revolution Apex Elite 160 CTM,1109158,1384871,2022-09-30,2024-03-11,2024-01-22,2024-01-18,2024-01-16,2024-02-16,Fully Shipped,2024-01-05,2023-12-15,No,00_00_00_00_00_00_100,2024-03-28,Not Approved,,,,0,6,15,1099654,DDP,"Ulfving, Anna",Procured Not Cancelled,Ashkan Assadi,GBL-PUBLIC,2023-05-10,2023-11-27,2024-07-08,2023-12-20,Credit Approved,,2023-04-21,5231860-Ängelholms Sjukhus-Revolution Apex-INST-0308240,CDO-EOM-IRISO,Yes,2022-09-29,Direct Public,480,529.0,505.0,442.0,223,3,85,1,2024-01-22,2024-03-11,2024-01-25,2023-12-28,2024-02-22,46.0,No,4. Greater than 21 Days
5348235,2,3,5348235-2-3,Intercontinental,Brazil,Brazil,Brazil,Imaging,MR,MR,Brazil South,MEDCLINIC - CENTRO DE DIAGNOSTICO POR IMAGEM E MEDICINA DE SEGURANCA DO TRABALHO LTDA,1.5T BRZ SIGNA CREATOR E SL,1.5T BRZ SIGNA CREATOR E PLUS - RFBM,521849,686080,2023-09-01,2023-11-02,2023-11-02,2023-11-02,2023-10-27,2023-10-27,Fully Shipped,,,No,00_00_00_100_00_00_00,2023-12-07,Not Approved,,,,1,4,42,521849,CIF,"Santos, Evandro Oliveira Dos",Procured Not Cancelled,Ederson Vieira_DEL,BRAZIL-PRIVATE,2023-10-25,,2023-10-24,,Credit Approved,,,5348235-Medclinic - Centro De Diagno-Signa Creator-E-INST-0377254,STD,Yes,2023-10-24,Direct Private,9,9.0,3.0,,1,9,13,0,2023-11-02,2023-11-02,2023-10-31,2023-10-24,2023-11-07,2.0,No,1. Within 7 Days
5354433,1,1,5354433-1-1,Intercontinental,Japan,Japan,Japan,Imaging,MR,MR,Chushikoku,Tottori Iryoki (KK,1.5T SIGNA CREATOR SL TJ SM,1.5T SIGNA CREATOR W TJ SM,444956,523287,2023-09-14,2024-02-03,2024-01-21,2024-01-21,2024-01-19,2024-02-01,Fully Shipped,2023-12-29,2023-12-13,No,00_00_00_00_00_100_00,2024-02-03,Not Approved,,,2024-02-03,20,2,42,444956,CIF,"Akiba, Haruki",Procured Not Cancelled,Shunsuke Shiota,GBL-PRIVATE,2023-10-05,2023-12-15,2023-12-29,2023-12-29,Credit Approved,,,5354433-医療法人十字会野島病院-SIGNA Creator 1.5T-INST-0290101,CDO-FAILURE - E,Yes,2023-09-14,Direct Private,129,142.0,140.0,90.0,21,9,44,0,2024-01-21,2024-02-03,2024-01-21,2024-01-09,2024-02-03,13.0,No,2. Within 14 Days
5339188,1,1,5339188-1-1,EMEA,Southern Europe,Spain,Iberia,Imaging,MR,MR,Spain Norte,MUTUA DE TARRASSA,SilverPreferred MR,MR CPO ALL REGIONS,472557,460000,2023-09-07,2024-05-31,2024-05-04,2024-04-23,2024-04-26,2024-05-30,Fully Shipped,2024-04-23,2024-02-08,Yes,00_00_00_00_00_00_100,2024-06-21,Not Approved,,,,5,6,42,196967,DDP,"Salazar, Ana Maria",Procured Not Cancelled,Francesc Galindo Ramos,GBL-PRIVATE,2023-11-06,2024-02-26,2024-07-01,2024-02-21,Credit Approved,,2023-09-07,5339188-MT. Aptima Terrassa-SIGNA Explorer 1.5T-INST-0335083,CDO-EOM-IRISO,Yes,2023-07-27,Direct Private,282,309.0,308.0,196.0,102,9,82,0,2024-05-04,2024-05-31,2024-05-03,2024-04-18,2024-05-19,28.0,No,4. Greater than 21 Days
5230771,1,1,5230771-1-1,EMEA,MENEAT,Egypt,North East Africa,Imaging,MR,MR,Egypt,NILE HOSPITAL IN HURGHADA,1.5T SIGNA EXPL FIXED SL FLO,1.5T SIGNA EXPLORER W US,735529,776315,2022-09-28,2023-08-04,2023-07-31,2023-07-31,2023-07-30,2023-08-03,Fully Shipped,2023-06-02,2023-05-17,No,00_00_100_00_00_00_00,2023-08-04,Not Approved,,,2023-08-04,27,1,42,735530,DDP,"Amin, Ahmed Mahmoud",Procured Not Cancelled,Mahmoud Ramadan,GBL-PRIVATE,2023-03-09,2023-05-09,2023-12-19,2023-05-31,Credit Approved,2023-04-05,2023-06-25,5230771-Nile hospital in hurghada-SIGNA Explorer 1.5T-INST-0330506,CDO-EOM-IRISO,Yes,2022-09-28,Direct Private,306,310.0,309.0,231.0,162,9,25,0,2023-07-31,2023-08-04,2023-07-27,2023-07-03,2023-08-20,8.0,No,2. Within 14 Days
5457173,1,1,5457173-1-1,Intercontinental,India,India,India,Imaging,CT,CT,West Bengal,CLIX CAPITAL SERVICES PRIVATE LIMITED	,Revo Maxima Mid India,Revolution Maxima India,318940,408918,2024-06-27,2024-06-29,2024-06-30,2024-06-30,2024-06-28,2024-06-27,Fully Shipped,,,No,00_00_00_100_00_00_00,2024-06-29,Not Approved,,,,1,1,42,318940,FOB,"Wabale, LAHU",Procured Not Cancelled,Anindya Das,EXTERNAL-PVT_INDIA,2024-06-27,,2024-06-27,,Credit Approved,2024-06-27,2024-06-27,5457173-Satyabrata CT New-Revolution Maxima-INST-0414752,STD,Yes,2024-06-27,Direct Public,3,2.0,0.0,,0,3,37,1,2024-06-30,2024-06-29,2024-07-11,2024-06-04,2024-08-17,-12.0,No,2. Within 14 Days
5222645,1,1,5222645-1-1,EMEA,Southern Europe,Italy,IMI,Imaging,CT,CT,Italy South,AZIENDA SANITARIA PROVINCIALE DI ENNA,Revolution EVO3.7 Mid BHW,Revolution EVO BHW,245314,263178,2022-09-16,2023-12-19,2023-11-27,2023-11-27,2023-11-21,2023-11-28,Fully Shipped,2023-11-17,2023-11-08,No,00_00_00_00_00_00_100,2024-02-02,Not Approved,,,,32,6,42,240941,DAP,"Lojacono, Francesco Mario",Procured Not Cancelled,Carmelo Filippini,GBL-PUBLIC,2022-09-20,2023-10-20,2024-06-28,2023-11-27,Credit Approved,,2022-09-20,5222645-Azienda Sanitaria Provincial-Revolution EVO-INST-0334798,CDO-EOM-IRISO,Yes,2022-09-08,Direct Public,445,467.0,446.0,426.0,12,3,42,1,2023-11-27,2023-12-19,2023-11-19,2023-10-15,2023-12-25,30.0,No,4. Greater than 21 Days
5266188,1,1,5266188-1-1,EMEA,RCIS,Russia,Russia,Imaging,MR,MR,East Russia,MEDYUNION OOO,SilverPreferred MR,MR CPO ALL REGIONS,525402,759101,2022-12-28,2024-01-31,2023-08-16,2070-08-14,2023-08-10,2024-01-31,Fully Shipped,,2023-11-16,No,00_100_00_00_00_00_00,2024-05-22,Not Approved,,,,10,6,42,449008,DDP,"Bodrova, Anna",Procured Not Cancelled,Mikhail Sotskov,CIS PRIVATE,2023-07-04,2023-07-04,2024-07-30,2023-11-20,Credit Approved,,2023-01-08,"5266188-Красноярск, Медюнион-SIGNA Explorer 1.5T-INST-0312498",DCDO,Yes,2022-12-28,Direct Private,231,399.0,399.0,323.0,188,9,75,0,2023-08-16,2024-01-31,2023-09-03,2023-06-03,2023-12-03,150.0,Yes,4. Greater than 21 Days
5394597,1,1,5394597-1-1,EMEA,RCIS,Russia,Russia,Imaging,MR,MR,Moscow and Central,AFS MEDIZINTECHNIK LLC.,1.5T SIGNA VOYAGER TJS IPM,1.5T SIGNA VOYAGER TJS IPM,883530,1052005,2023-12-27,2024-06-19,2024-06-10,2024-06-13,2024-06-04,2024-06-17,Fully Shipped,,2024-05-08,No,00_100_00_00_00_00_00,2024-07-31,Not Approved,,,,14,6,42,883531,DDP,"Yavrumyan, Kristina",Procured Not Cancelled,Dmitry Bragin,VIP-PARTNER PRIVATE,2024-03-04,2024-03-28,2024-05-24,2024-05-27,Credit Approved,,2023-12-28,5394597-ГУЗ ТО Тульская областная кл-SIGNA Voyager 1.5T-,CDO-EOM-IRISO,Yes,2023-12-27,Indirect,166,175.0,173.0,133.0,68,9,75,2,2024-06-10,2024-06-19,2024-06-01,2024-05-03,2024-06-30,18.0,No,3. Within 21 Days
5354491,1,1,5354491-1-1,Intercontinental,India,India,India,Imaging,CT,CT,Jharkhand,DR ABHISHEK KUMAR,REVOLUTION ACTS SVCT INDIA,Revolution ACT India,123675,128219,2023-09-24,2024-03-30,2024-03-17,2024-03-17,2024-03-11,2024-03-02,Fully Shipped,2024-02-14,2024-02-14,No,00_00_00_100_00_00_00,2024-03-30,Not Approved,,,,2,6,30,123675,FOB,"Wabale, LAHU",Procured Not Cancelled,Shashank Raj,EXTERNAL-PVT_INDIA,2024-01-22,2024-01-22,2024-03-01,2024-02-15,Credit Approved,2023-11-15,2024-03-01,5354491-Jyoti IVF Centre And Ultraso-Revolution ACTs-INST-0365994,STD,Yes,2023-09-14,Direct Public,185,198.0,170.0,153.0,130,3,37,1,2024-03-17,2024-03-30,2024-03-16,2024-03-11,2024-03-22,14.0,No,2. Within 14 Days
5288986,1,1,5288986-1-1,Intercontinental,ASEAN,Philippines,Philippines,Imaging,CT,CT,Philippines,"Cosmo Medical , Inc.",Revo Maxima 72kW Mid  BHW ,Revolution Maxima 72kW BHW,376508,534312,2023-03-07,2023-06-20,2023-06-16,2023-06-16,2023-06-15,2023-06-15,Fully Shipped,2023-05-26,2023-05-18,No,10_00_00_90D_00_00_00,2023-07-17,Not Approved,,,,20,1,42,376508,DDP,"Samson, Vida Joyce Sumayod",Procured Not Cancelled,Vicente Mandal Jr,GBL-DISTRIBUTOR_DEALER,2023-04-11,2023-05-15,2023-05-26,2023-06-07,Credit Approved,,,5288986-Bicol Medical Center-Revolution Maxima-INST-0324786,CDO-EOM-IRISO,Yes,2023-03-07,Indirect,101,105.0,100.0,72.0,35,3,69,2,2023-06-16,2023-06-20,2023-06-16,2023-06-10,2023-06-22,4.0,No,1. Within 7 Days
5335435,1,3,5335435-1-3,EMEA,Southern Europe,Spain,Iberia,Imaging,CT,CT,Spain Norte,ECG MEDICA S.L,SP CT OPTIMA 580,CT Other,201513,322000,2023-07-20,2024-01-24,2023-11-17,2023-11-17,2023-11-10,2023-11-06,Fully Shipped,2023-10-26,2023-11-06,No,00_00_00_00_00_00_100,,Not Approved,,,2024-02-29,5,6,42,40728,DDP,"Redondo, Diana",Procured Not Cancelled,Manuel Fernandez Balaguer,GBL-PRIVATE,2023-09-04,2023-09-04,2024-01-16,2023-11-06,Credit Approved,,2023-07-21,5335435-Ascires Sagunto-Optima CT580 RT-INST-0344379,CDO-EOM-IRISO,Yes,2023-09-04,Direct Private,74,142.0,63.0,63.0,0,3,82,0,2023-11-17,2024-01-24,2023-11-24,2023-10-09,2024-01-08,61.0,No,4. Greater than 21 Days
5224223,1,1,5224223-1-1,Intercontinental,CAC,Honduras,CALA,Imaging,MR,MR,Honduras,HOSPITEC S DE R.L.,1.5T SIGNA CREATOR E SL FLO,1.5T SIGNA CREATOR E US PLUS - RFBM,471211,594000,2022-09-14,2023-07-26,2023-07-08,2023-09-30,2023-06-16,2023-07-25,Fully Shipped,2023-06-30,2023-05-29,Yes,00_00_00_100_00_00_00,2023-12-01,Not Approved,,,,17,22,17,391528,CIP,"Ayala, Claudia Elena",Procured Not Cancelled,Mishell Cruz,CALA-PRIVATE,2023-02-15,2023-05-23,2023-12-01,2023-06-08,Credit Approved,,2023-02-16,5224223-CIMEQ-SIGNA Creator 1.5T-INST-0324163,CDO-EOM-IRISO,Yes,2022-09-13,Direct Private,298,316.0,315.0,258.0,155,9,35,0,2023-07-08,2023-07-26,2023-07-08,2023-07-01,2023-07-15,18.0,No,3. Within 21 Days
5313349,1,1,5313349-1-1,Intercontinental,Brazil,Brazil,Brazil,Imaging,CT,CT,Brazil South,IRMANDADE DE SANTA CASA DE MISERICORDIA DE PITANGUEIRAS,REVOLUTION ACT BJG SKD LMB BRZ,Revolution ACT BHW - SKD Brazil,112360,154963,2023-05-17,2023-06-16,2023-06-16,2023-06-16,2023-06-13,2023-06-13,Fully Shipped,,,No,00_00_00_100_00_00_00,2023-06-29,Not Approved,,,,120,4,30,112361,CIF,"Araujo, Camila Moura de",Procured Not Cancelled,Ronaldo Genaro,BRAZIL-PRIVATE,2023-05-25,,2023-06-30,,Credit Approved,,2023-06-07,5313349-Irmandade de Santa Casa de M-Revolution ACT-INST-0359265,STD,Yes,2023-05-16,Direct Private,31,31.0,28.0,,9,3,13,0,2023-06-16,2023-06-16,2023-06-18,2023-06-07,2023-06-29,-2.0,No,1. Within 7 Days
5360562,1,1,5360562-1-1,Intercontinental,Japan,Japan,Japan,Imaging,MR,MR,Chushikoku,Konishi Medical (KK,1.5T SIGNA EXPL FIXED SL TJ SM,1.5T SIGNA EXPLORER W TJ SM,433581,538261,2023-09-28,2024-06-21,2024-06-12,2024-06-12,2024-06-10,2024-06-20,Fully Shipped,2024-05-10,2024-05-07,Yes,00_00_00_00_00_00_100,2024-06-22,Not Approved,,,2024-06-21,30,2,42,433581,CIF,"Akiba, Haruki",Procured Not Cancelled,Ryusuke Sejima,GBL-PRIVATE,2024-01-25,2024-01-25,2024-05-10,2024-05-23,Credit Approved,,,5360562-医療法人東浩会　石川病院-SIGNA Explorer 1.5T-INST-0371430,CDO-FAILURE - E,Yes,2023-09-27,Direct Private,259,268.0,267.0,223.0,120,9,44,0,2024-06-12,2024-06-21,2024-06-09,2024-05-24,2024-06-24,12.0,No,2. Within 14 Days
5284638,1,1,5284638-1-1,Intercontinental,ASEAN,Indonesia,Indonesia,Imaging,MR,MR,Indonesia,PT IDS MEDICAL SYSTEMS INDONESIA,1.5T SIGNA PRIME TJ SM,1.5T SIGNA PRIME TJ SM,877499,937320,2023-02-22,2023-09-29,2023-09-29,2023-09-29,2023-09-27,2023-09-29,Fully Shipped,2023-07-20,2023-07-17,Yes,00_00_00_100D_00_00_00,2024-01-05,Not Approved,,,,35,2,42,877499,DDP,"Resmena, Esty",Procured Not Cancelled,Jumarsono Sunarno,GBL-DISTRIBUTOR_DEALER,2023-04-12,2023-07-20,2023-09-13,2023-08-14,Credit Approved,,2023-04-12,5284638-RSU Haji Medan-Signa Prime 1.5T-INST-0352707,CDO-FAILURE - E,Yes,2023-02-22,Indirect,219,219.0,219.0,145.0,49,9,38,2,2023-09-29,2023-09-29,2023-09-28,2023-09-27,2023-09-30,1.0,No,1. Within 7 Days
5356306,1,2,5356306-1-2,EMEA,FBFA,France,France,Imaging,CT,AW,France North and IDF,CENTRE HOSPITALIER BRISSET,HP DL360 G10 Server Low Tier,Revolution Maxima Select BHW,389031,442171,2023-09-26,2024-06-03,2024-06-03,2024-06-05,2024-05-28,2024-06-03,Fully Shipped,2024-05-16,2024-05-17,No,00_00_00_00_00_00_100,2024-06-03,Not Approved,,,,4,6,14,14569,CIF,"Messelier, Gauthier",Procured Not Cancelled,Ikram Kohli,GBL-PUBLIC,2023-12-11,2023-12-11,2024-06-27,2024-05-22,Credit Approved,,2023-09-26,5356306-CH Hirson-Revolution Maxima-INST-0340818,STD,Yes,2023-09-19,Direct Public,258,258.0,258.0,241.0,83,1,28,1,2024-06-03,2024-06-03,2024-06-02,2024-05-14,2024-06-21,1.0,No,1. Within 7 Days
5347798,1,1,5347798-1-1,Intercontinental,Korea,Korea,Korea,Imaging,CT,CT,Area 1,G Sam Hospital,Apex80 2.5XT NG2000V S WSO,Revolution Apex 80 CTM,817170,1023752,2023-08-28,2023-09-25,2023-09-25,2023-09-25,2023-09-25,2023-09-25,Fully Shipped,2023-10-12,2023-09-08,Yes,00_00_00_00_00_00_100,2023-09-25,Not Approved,,,,10,2,42,639720,CUSTOMER SITE,"Kwak, Min-Gyung",Procured Not Cancelled,HOO HWANG,EXTERNAL-GOVT_KOREA,2023-08-29,2023-09-18,2023-12-29,2023-09-20,Credit Approved,,2023-08-28,5347798-지샘병원-Revolution Apex-INST-0362527,CDO-FAILURE - E,Yes,2023-08-25,Direct Public,31,31.0,31.0,14.0,4,3,48,1,2023-09-25,2023-09-25,2023-09-25,2023-09-24,2023-09-25,0.0,No,1. Within 7 Days
5240312,1,1,5240312-1-1,Intercontinental,ASEAN,Malaysia,Other ASEAN,Imaging,CT,CT,Malaysia,SRI MANJUNG SPECIALIST CENTRE SDN BHD,Revo Maxima 72kW Mid  BHW ,Revolution Maxima 72kW BHW,280164,449884,2022-10-31,2023-06-26,2023-06-27,2023-06-27,2023-06-26,2023-06-23,Fully Shipped,,2022-12-06,No,10_00_00_90D_00_00_00,2023-07-03,Not Approved,,,,40,3,42,280164,DDP,"Ong, Get Peng",Procured Not Cancelled,Yee Chuan Yang,EXTERNAL-PVT_SEA,2022-10-31,2023-02-15,2024-08-17,2022-12-30,Credit Approved,,2023-02-10,5240312-KPJ Sri Manjung Specialist C-Revolution Maxima-INST-0296891,STD,Yes,2022-10-26,Direct Public,244,243.0,240.0,41.0,5,3,53,1,2023-06-27,2023-06-26,2023-06-26,2023-06-21,2023-07-01,0.0,No,1. Within 7 Days
5326352,1,1,5326352-1-1,Intercontinental,ASEAN,Indonesia,Indonesia,Imaging,CT,CT,Indonesia,PT Besindo Medi Prima,Discovery RT Gen3 MID BHW,Discovery RT BHW,270157,353100,2023-06-22,2023-12-10,2023-11-20,2023-11-20,2023-11-17,2023-11-27,Fully Shipped,2023-09-01,2023-09-04,No,10_00_00_90D_00_00_00,2024-03-24,Not Approved,,,2023-12-08,35,1,42,270157,DDP - PREPAY AND ADD,"Resmena, Esty",Procured Not Cancelled,Erwin Putra,GBL-DISTRIBUTOR_DEALER,2023-06-22,2023-07-28,2023-11-07,2023-09-22,Credit Approved,,2023-06-22,5326352-RSUD PROPINSI SULAWEST BARAT-Discovery RT-INST-0360483,CDO-FAILURE - E,Yes,2023-06-22,Indirect,151,171.0,158.0,74.0,0,3,38,2,2023-11-20,2023-12-10,2023-11-20,2023-11-04,2023-12-06,20.0,No,3. Within 21 Days
5085624,1,2,5085624-1-2,EMEA,Southern Europe,Italy,IMI,Imaging,MR,AW,Italy North East,IMED S.R.L.,AW Low Tier Server,1.5T SIGNA VOYAGER TJS IPM,650148,726800,2021-09-10,2023-04-20,2023-03-15,2023-03-15,2023-03-10,2023-04-04,Fully Shipped,2023-03-01,2023-02-23,No,00_00_00_100D_00_00_00,2023-11-06,Not Approved,,,,0,5,0,24032,DAP,"Mercanti, Stefania",Procured Not Cancelled,,GBL-PRIVATE,2021-11-02,2023-02-16,2024-08-06,2023-02-24,Credit Approved,,,5085624-Poliambulatorio Guizza Imed -SIGNA Voyager 1.5T-INST-0257813,DISTRIB,Yes,2021-09-10,Direct Private,551,587.0,571.0,531.0,53,1,42,0,2023-03-15,2023-04-20,2023-03-17,2023-02-26,2023-04-05,34.0,No,4. Greater than 21 Days
5246127,1,1,5246127-1-1,EMEA,Southern Europe,Italy,IMI,Imaging,CT,CT,Italy South,AZIENDA SANITARIA LOCALE TARANTO,Revolution EVO3.7 Long BHW,Revolution EVO BHW,235194,259483,2022-11-15,2023-12-13,2023-11-20,2023-11-20,2023-11-14,2023-11-20,Fully Shipped,2023-11-10,2023-10-18,No,00_00_00_00_00_00_100,2024-01-29,Not Approved,,,2023-12-11,32,6,42,235035,DAP,"Lojacono, Francesco Mario (Consultant)",Procured Not Cancelled,Francesco Mininno,GBL-PUBLIC,2022-11-15,2023-08-21,2024-07-16,2023-11-10,Credit Approved,,2022-11-15,5246127-Massafra- ASL TA- REV EVO-Revolution EVO-INST-0341308,CDO-EOM-IRISO,Yes,2022-11-10,Direct Public,375,398.0,375.0,342.0,5,3,42,1,2023-11-20,2023-12-13,2023-11-21,2023-11-04,2023-12-08,22.0,No,4. Greater than 21 Days
5170571,1,1,5170571-1-1,EMEA,SSA,Nigeria,West Africa,Imaging,CT,CT,Nigeria,AXA ONEHEALTH LIMITED (NIGERIAN ENTITY),Revo Maxima 72kW Mid  BHW ,Revolution Maxima 72kW BHW,531711,549000,2022-04-04,2023-03-31,2023-02-26,2023-02-26,2023-02-03,2023-03-10,Fully Shipped,,2022-10-25,No,00_30_50_00_00_00_20,2023-03-31,Not Approved,,,,32,21,42,531711,DDP,"Onah, Amaka Immaculata",Procured Not Cancelled,Gbenro Adeniran,,2022-07-20,2023-01-31,2023-02-01,2022-11-08,Credit Approved,2022-07-20,2023-03-06,5170571-AXA OneHealth Ikeja - Nigeri-Revolution Maxima-INST-0272867,CDO-EOM-IRISO,Yes,2022-04-04,Direct Public,328,361.0,340.0,204.0,107,3,62,1,2023-02-26,2023-03-31,2023-03-02,2023-01-18,2023-04-14,29.0,No,4. Greater than 21 Days
5293345,1,1,5293345-1-1,Intercontinental,Mexico,Mexico,Mexico,Imaging,MR,MR,Mexico North,SALUD DIGNA,1.5T SIGNA EXPL FIXED SL FLO,1.5T SIGNA EXPLORER W US,571557,698750,2023-03-20,2023-09-01,2023-09-04,2023-09-04,2023-09-01,2023-09-01,Fully Shipped,,2023-06-25,No,00_00_00_00_100_00_00,2023-10-17,Not Approved,,,,1,3,42,571557,DDP,"Cuevas, Carlos Rafael",Procured Not Cancelled,Raul Rivera,MEXICO-PRIVATE,2023-05-25,2023-05-25,2023-10-25,2023-07-19,Credit Approved,,2023-03-20,5293345-Salud Digna Coacalco-SIGNA Explorer 1.5T-INST-0357532,STD,Yes,2023-03-17,Direct Private,171,168.0,168.0,100.0,69,9,54,0,2023-09-04,2023-09-01,2023-08-31,2023-08-16,2023-09-14,1.0,No,1. Within 7 Days
